timestamp_ms,track_id,class,x_min,y_min,x_max,y_max
7807.8,143,person,232,1237,433,1773
7807.8,71,person,3643,1178,3731,1442
7807.8,164,person,89,1234,257,1781
7807.8,139,car,1320,1035,1819,1260
7807.8,171,car,2914,1135,3333,1297
7807.8,179,car,2033,1030,2221,1157
7807.8,136,person,3431,1148,3559,1396
7807.8,193,person,0,1188,82,1561
7807.8,197,car,3184,1150,3526,1362
7807.8,182,person,1150,1001,1215,1178
7841.166666666667,3,car,2292,1910,3523,2143
7841.166666666667,143,person,239,1244,440,1775
7841.166666666667,71,person,3646,1175,3732,1442
7841.166666666667,164,person,100,1250,268,1769
7841.166666666667,139,car,1284,1024,1796,1263
7841.166666666667,171,car,2895,1131,3335,1291
7841.166666666667,179,car,2033,1030,2221,1157
7841.166666666667,136,person,3428,1149,3558,1396
7841.166666666667,193,person,0,1201,83,1556
7841.166666666667,197,car,3167,1152,3514,1365
7841.166666666667,182,person,1148,1003,1212,1179
7841.166666666667,94,car,1858,959,1961,1060
7874.533333333334,3,car,2292,1910,3522,2143
7874.533333333334,143,person,249,1256,436,1779
7874.533333333334,71,person,3644,1181,3734,1443
7874.533333333334,164,person,96,1261,272,1759
7874.533333333334,139,car,1253,1038,1767,1261
7874.533333333334,171,car,2881,1131,3331,1288
7874.533333333334,179,car,2034,1030,2220,1157
7874.533333333334,193,person,0,1199,84,1553
7874.533333333334,197,car,3158,1159,3540,1369
7874.533333333334,182,person,1147,1001,1210,1177
7874.533333333334,94,car,1858,959,1961,1060
7907.900000000001,3,car,2291,1910,3522,2143
7907.900000000001,143,person,255,1262,441,1776
7907.900000000001,71,person,3645,1183,3741,1445
7907.900000000001,164,person,101,1266,274,1755
7907.900000000001,139,car,1221,1045,1737,1262
7907.900000000001,171,car,2869,1132,3293,1287
7907.900000000001,179,car,2035,1030,2220,1157
7907.900000000001,193,person,0,1190,85,1548
7907.900000000001,197,car,3145,1163,3480,1366
7907.900000000001,94,car,1857,958,1961,1061
7907.900000000001,136,person,3443,1153,3560,1397
7941.266666666667,3,car,2291,1909,3521,2143
7941.266666666667,143,person,256,1262,447,1773
7941.266666666667,71,person,3640,1183,3742,1444
7941.266666666667,164,person,105,1266,277,1749
7941.266666666667,139,car,1185,1047,1704,1263
7941.266666666667,171,car,2859,1132,3272,1288
7941.266666666667,179,car,2041,1031,2220,1157
7941.266666666667,193,person,0,1185,80,1546
7941.266666666667,197,car,3135,1162,3466,1367
7941.266666666667,94,car,1857,958,1962,1061
7941.266666666667,203,person,1299,971,1362,1124
7941.266666666667,136,person,3454,1149,3561,1397
7974.633333333334,3,car,2291,1906,3520,2142
7974.633333333334,143,person,263,1256,446,1769
7974.633333333334,71,person,3639,1187,3742,1443
7974.633333333334,164,person,105,1266,281,1739
7974.633333333334,139,car,1153,1047,1677,1264
7974.633333333334,171,car,2856,1134,3265,1289
7974.633333333334,179,car,2046,1031,2219,1157
7974.633333333334,193,person,0,1196,71,1553
7974.633333333334,197,car,3117,1157,3472,1369
7974.633333333334,94,car,1857,957,1962,1060
7974.633333333334,136,person,3456,1150,3559,1397
7974.633333333334,204,car,1500,956,1770,1173
8008.000000000001,3,car,2292,1906,3520,2142
8008.000000000001,143,person,267,1246,450,1759
8008.000000000001,71,person,3639,1169,3743,1443
8008.000000000001,164,person,108,1271,287,1740
8008.000000000001,139,car,1125,1048,1643,1264
8008.000000000001,171,car,2850,1133,3245,1287
8008.000000000001,179,car,2051,1031,2219,1156
8008.000000000001,193,person,0,1194,65,1555
8008.000000000001,197,car,3104,1157,3481,1370
8008.000000000001,94,car,1857,958,1961,1060
8008.000000000001,136,person,3460,1148,3558,1398
8008.000000000001,204,car,1474,955,1766,1174
8008.000000000001,206,person,3765,1177,3838,1412
8041.366666666667,3,car,2292,1902,3521,2142
8041.366666666667,143,person,271,1245,451,1750
8041.366666666667,71,person,3644,1170,3744,1443
8041.366666666667,164,person,108,1260,296,1741
8041.366666666667,139,car,1094,1048,1617,1264
8041.366666666667,171,car,2837,1129,3226,1289
8041.366666666667,179,car,2052,1031,2219,1157
8041.366666666667,193,person,0,1194,60,1558
8041.366666666667,197,car,3108,1154,3482,1369
8041.366666666667,94,car,1856,958,1960,1060
8041.366666666667,136,person,3463,1149,3558,1398
8041.366666666667,207,person,2845,1205,2969,1594
8074.7333333333345,3,car,2292,1901,3520,2142
8074.7333333333345,143,person,277,1248,452,1745
8074.7333333333345,71,person,3650,1174,3744,1440
8074.7333333333345,164,person,120,1257,301,1739
8074.7333333333345,139,car,1062,1048,1587,1265
8074.7333333333345,171,car,2831,1129,3205,1288
8074.7333333333345,179,car,2054,1031,2219,1157
8074.7333333333345,193,person,0,1183,56,1561
8074.7333333333345,197,car,3097,1157,3481,1367
8074.7333333333345,94,car,1856,958,1960,1060
8074.7333333333345,136,person,3466,1149,3557,1398
8074.7333333333345,209,person,3424,1149,3557,1401
8108.1,3,car,2292,1902,3520,2142
8108.1,143,person,281,1250,453,1735
8108.1,71,person,3655,1187,3743,1434
8108.1,164,person,121,1249,310,1740
8108.1,139,car,1033,1047,1555,1265
8108.1,171,car,2836,1128,3184,1286
8108.1,179,car,2056,1031,2219,1157
8108.1,193,person,0,1189,48,1566
8108.1,197,car,3083,1153,3483,1369
8108.1,94,car,1856,957,1960,1060
8108.1,136,person,3472,1147,3558,1397
8108.1,209,person,3424,1148,3557,1401
8108.1,211,car,1940,989,2055,1086
8108.1,206,person,3758,1182,3838,1418
8141.466666666666,3,car,2292,1903,3518,2142
8141.466666666666,143,person,282,1254,458,1727
8141.466666666666,71,person,3653,1184,3742,1449
8141.466666666666,164,person,127,1255,322,1742
8141.466666666666,139,car,993,1049,1522,1264
8141.466666666666,171,car,2759,1128,3188,1287
8141.466666666666,179,car,2057,1031,2220,1157
8141.466666666666,193,person,0,1190,42,1566
8141.466666666666,197,car,3081,1154,3483,1370
8141.466666666666,94,car,1856,957,1960,1060
8141.466666666666,136,person,3477,1146,3558,1396
8141.466666666666,209,person,3423,1148,3556,1401
8141.466666666666,211,car,1940,989,2055,1086
8174.833333333334,3,car,2292,1904,3518,2142
8174.833333333334,143,person,281,1255,464,1723
8174.833333333334,71,person,3651,1186,3745,1458
8174.833333333334,164,person,127,1259,335,1737
8174.833333333334,139,car,960,1050,1493,1266
8174.833333333334,171,car,2715,1128,3154,1282
8174.833333333334,179,car,2058,1031,2220,1157
8174.833333333334,193,person,0,1199,40,1563
8174.833333333334,197,car,3061,1152,3487,1371
8174.833333333334,94,car,1856,957,1960,1060
8174.833333333334,136,person,3480,1147,3558,1396
8208.199999999999,3,car,2291,1905,3518,2142
8208.199999999999,143,person,284,1257,469,1721
8208.199999999999,71,person,3650,1190,3745,1457
8208.199999999999,164,person,128,1257,342,1735
8208.199999999999,139,car,929,1046,1462,1263
8208.199999999999,171,car,2683,1127,3149,1281
8208.199999999999,179,car,2058,1032,2220,1157
8208.199999999999,193,person,0,1211,37,1563
8208.199999999999,197,car,3055,1151,3484,1370
8208.199999999999,94,car,1856,958,1960,1060
8208.199999999999,136,person,3479,1147,3558,1397
8208.199999999999,206,person,3757,1185,3838,1418
8208.199999999999,209,person,3415,1150,3548,1402
8241.566666666668,3,car,2291,1903,3519,2142
8241.566666666668,143,person,291,1253,471,1717
8241.566666666668,71,person,3651,1187,3747,1462
8241.566666666668,164,person,144,1257,345,1730
8241.566666666668,139,car,892,1046,1434,1268
8241.566666666668,171,car,2659,1124,3180,1283
8241.566666666668,179,car,2057,1032,2221,1157
8241.566666666668,197,car,3049,1154,3484,1370
8241.566666666668,94,car,1856,959,1960,1060
8241.566666666668,136,person,3479,1148,3558,1398
8241.566666666668,217,person,3415,1172,3489,1394
8241.566666666668,206,person,3767,1185,3838,1421
8241.566666666668,209,person,3413,1152,3535,1402
8241.566666666668,211,car,1939,990,2047,1092
8274.933333333332,3,car,2291,1905,3520,2142
8274.933333333332,143,person,299,1247,477,1710
8274.933333333332,71,person,3650,1186,3747,1460
8274.933333333332,164,person,153,1247,360,1726
8274.933333333332,139,car,861,1049,1402,1268
8274.933333333332,171,car,2638,1121,3171,1285
8274.933333333332,179,car,2057,1032,2221,1157
8274.933333333332,197,car,3046,1153,3487,1371
8274.933333333332,94,car,1856,959,1959,1060
8274.933333333332,136,person,3478,1147,3560,1395
8274.933333333332,217,person,3413,1171,3490,1396
8274.933333333332,206,person,3765,1177,3838,1421
8274.933333333332,211,car,1939,990,2044,1092
8274.933333333332,117,car,0,1093,191,1295
8308.300000000001,3,car,2291,1904,3520,2142
8308.300000000001,143,person,301,1244,490,1700
8308.300000000001,71,person,3651,1188,3749,1456
8308.300000000001,164,person,158,1245,374,1726
8308.300000000001,139,car,827,1050,1369,1269
8308.300000000001,171,car,2618,1123,3182,1283
8308.300000000001,179,car,2056,1032,2220,1157
8308.300000000001,197,car,3058,1153,3487,1372
8308.300000000001,94,car,1856,958,1960,1060
8308.300000000001,136,person,3478,1148,3559,1396
8308.300000000001,217,person,3409,1171,3492,1397
8308.300000000001,206,person,3766,1178,3838,1423
8308.300000000001,117,car,0,1097,188,1301
8341.666666666666,3,car,2292,1906,3521,2142
8341.666666666666,143,person,305,1246,498,1696
8341.666666666666,71,person,3644,1186,3750,1460
8341.666666666666,164,person,164,1195,381,1723
8341.666666666666,139,car,793,1051,1336,1269
8341.666666666666,171,car,2597,1119,3101,1278
8341.666666666666,179,car,2049,1031,2221,1158
8341.666666666666,197,car,3021,1151,3485,1376
8341.666666666666,94,car,1855,956,1961,1060
8341.666666666666,136,person,3475,1146,3560,1396
8341.666666666666,217,person,3409,1169,3496,1400
8341.666666666666,206,person,3769,1180,3838,1425
8341.666666666666,117,car,0,1100,164,1296
8375.033333333335,3,car,2291,1906,3522,2142
8375.033333333335,143,person,314,1246,501,1700
8375.033333333335,71,person,3650,1186,3750,1458
8375.033333333335,164,person,182,1216,373,1722
8375.033333333335,139,car,759,1052,1305,1268
8375.033333333335,171,car,2578,1122,3101,1282
8375.033333333335,179,car,2047,1030,2220,1158
8375.033333333335,197,car,3053,1151,3484,1381
8375.033333333335,94,car,1855,955,1962,1060
8375.033333333335,136,person,3479,1148,3558,1397
8375.033333333335,217,person,3410,1167,3495,1399
8375.033333333335,206,person,3763,1178,3838,1423
8375.033333333335,69,person,621,1275,812,1803
8408.4,3,car,2291,1907,3523,2142
8408.4,143,person,311,1246,510,1708
8408.4,71,person,3661,1185,3748,1457
8408.4,164,person,187,1208,359,1716
8408.4,139,car,735,1052,1274,1268
8408.4,171,car,2557,1121,3078,1286
8408.4,179,car,2048,1030,2220,1158
8408.4,197,car,3121,1151,3486,1380
8408.4,94,car,1856,956,1962,1060
8408.4,136,person,3479,1148,3558,1397
8408.4,217,person,3410,1166,3494,1399
8408.4,206,person,3771,1175,3838,1421
8408.4,69,person,629,1279,824,1776
8408.4,203,person,1296,972,1356,1094
8441.766666666666,3,car,2291,1908,3523,2142
8441.766666666666,143,person,305,1251,514,1711
8441.766666666666,71,person,3668,1184,3748,1442
8441.766666666666,164,person,210,1218,363,1702
8441.766666666666,139,car,783,1052,1241,1264
8441.766666666666,171,car,2535,1120,3061,1304
8441.766666666666,179,car,2051,1031,2221,1158
8441.766666666666,197,car,3023,1149,3485,1374
8441.766666666666,94,car,1855,955,1962,1060
8441.766666666666,136,person,3480,1150,3558,1398
8441.766666666666,217,person,3409,1167,3495,1400
8441.766666666666,69,person,639,1280,837,1750
8441.766666666666,221,person,710,1282,837,1729
8441.766666666666,223,person,2986,1275,3203,1611
8441.766666666666,211,car,1939,989,2055,1086
8475.133333333333,3,car,2291,1908,3522,2142
8475.133333333333,143,person,310,1249,520,1713
8475.133333333333,71,person,3663,1185,3746,1451
8475.133333333333,164,person,224,1225,368,1694
8475.133333333333,139,car,754,1053,1215,1263
8475.133333333333,171,car,2526,1121,3033,1303
8475.133333333333,179,car,2050,1029,2222,1159
8475.133333333333,197,car,2981,1142,3496,1370
8475.133333333333,94,car,1855,955,1962,1060
8475.133333333333,136,person,3479,1151,3559,1398
8475.133333333333,217,person,3407,1167,3497,1400
8475.133333333333,221,person,714,1288,845,1721
8475.133333333333,223,person,3002,1272,3209,1625
8475.133333333333,227,car,2552,1119,3178,1341
8475.133333333333,228,person,1284,970,1355,1181
8475.133333333333,229,person,1591,1036,1681,1160
8475.133333333333,211,car,1939,990,2051,1092
8508.5,3,car,2293,1909,3516,2146
8508.5,143,person,313,1246,522,1710
8508.5,71,person,3661,1184,3744,1458
8508.5,164,person,237,1218,371,1684
8508.5,139,car,755,1053,1180,1266
8508.5,171,car,2526,1121,3005,1290
8508.5,179,car,2049,1029,2223,1159
8508.5,197,car,2958,1139,3498,1370
8508.5,94,car,1855,956,1961,1060
8508.5,136,person,3481,1152,3560,1396
8508.5,217,person,3406,1169,3497,1400
8508.5,221,person,712,1292,866,1718
8508.5,223,person,3031,1278,3231,1632
8508.5,228,person,1273,971,1352,1186
8508.5,211,car,1939,990,2049,1092
8508.5,206,person,3766,1185,3838,1420
8541.866666666667,3,car,2293,1909,3513,2147
8541.866666666667,143,person,315,1238,531,1709
8541.866666666667,71,person,3658,1182,3745,1461
8541.866666666667,164,person,246,1210,377,1681
8541.866666666667,139,car,748,1054,1149,1267
8541.866666666667,171,car,2511,1119,2996,1281
8541.866666666667,179,car,2049,1029,2223,1160
8541.866666666667,197,car,2939,1140,3496,1372
8541.866666666667,94,car,1855,956,1961,1060
8541.866666666667,136,person,3480,1152,3560,1397
8541.866666666667,217,person,3404,1169,3496,1401
8541.866666666667,221,person,711,1298,876,1722
8541.866666666667,223,person,3052,1290,3256,1634
8541.866666666667,228,person,1268,971,1348,1187
8541.866666666667,211,car,1940,991,2045,1093
8541.866666666667,206,person,3765,1183,3838,1420
8575.233333333334,3,car,2293,1909,3512,2147
8575.233333333334,143,person,327,1232,535,1708
8575.233333333334,71,person,3655,1180,3745,1465
8575.233333333334,164,person,234,1205,380,1691
8575.233333333334,139,car,727,1051,1122,1263
8575.233333333334,171,car,2515,1116,2973,1277
8575.233333333334,179,car,2051,1029,2224,1160
8575.233333333334,197,car,2934,1136,3493,1373
8575.233333333334,94,car,1856,957,1960,1060
8575.233333333334,136,person,3477,1153,3562,1397
8575.233333333334,217,person,3404,1167,3496,1402
8575.233333333334,221,person,715,1298,882,1723
8575.233333333334,223,person,3067,1289,3277,1639
8575.233333333334,228,person,1267,973,1345,1187
8575.233333333334,211,car,1939,991,2045,1093
8575.233333333334,206,person,3756,1172,3838,1420
8608.6,3,car,2293,1907,3514,2145
8608.6,143,person,342,1228,534,1695
8608.6,71,person,3660,1180,3749,1463
8608.6,164,person,219,1186,384,1688
8608.6,139,car,698,1049,1089,1266
8608.6,171,car,2511,1115,2956,1276
8608.6,179,car,2053,1029,2224,1159
8608.6,197,car,2931,1136,3477,1378
8608.6,94,car,1856,958,1959,1060
8608.6,136,person,3475,1153,3562,1399
8608.6,217,person,3403,1165,3495,1401
8608.6,221,person,719,1300,889,1725
8608.6,223,person,3077,1299,3289,1641
8608.6,228,person,1267,972,1344,1188
8608.6,211,car,1939,990,2044,1093
8608.6,206,person,3750,1163,3838,1421
8608.6,203,person,1290,968,1355,1153
8641.966666666667,3,car,2292,1906,3518,2143
8641.966666666667,143,person,361,1229,537,1693
8641.966666666667,71,person,3663,1183,3749,1461
8641.966666666667,164,person,232,1184,388,1685
8641.966666666667,139,car,543,1046,1059,1273
8641.966666666667,171,car,2517,1115,2933,1277
8641.966666666667,179,car,2053,1029,2224,1159
8641.966666666667,197,car,2925,1135,3469,1382
8641.966666666667,94,car,1856,959,1958,1060
8641.966666666667,136,person,3471,1156,3562,1402
8641.966666666667,217,person,3396,1168,3494,1399
8641.966666666667,221,person,721,1302,889,1727
8641.966666666667,223,person,3098,1313,3296,1640
8641.966666666667,228,person,1268,972,1337,1188
8641.966666666667,211,car,1939,990,2045,1092
8641.966666666667,206,person,3748,1159,3838,1421
8641.966666666667,203,person,1291,969,1353,1168
8641.966666666667,185,car,2541,1115,2836,1270
8675.333333333334,3,car,2292,1906,3519,2142
8675.333333333334,143,person,370,1228,540,1684
8675.333333333334,71,person,3665,1179,3751,1456
8675.333333333334,164,person,256,1187,391,1682
8675.333333333334,139,car,465,1044,1026,1272
8675.333333333334,171,car,2473,1116,2867,1279
8675.333333333334,179,car,2052,1029,2224,1160
8675.333333333334,197,car,2920,1136,3462,1385
8675.333333333334,94,car,1856,959,1958,1060
8675.333333333334,136,person,3470,1158,3562,1402
8675.333333333334,221,person,724,1303,892,1728
8675.333333333334,223,person,3128,1313,3306,1637
8675.333333333334,228,person,1268,972,1342,1189
8675.333333333334,211,car,1939,990,2046,1092
8675.333333333334,206,person,3748,1155,3838,1420
8675.333333333334,203,person,1289,970,1353,1177
8708.7,3,car,2292,1906,3520,2142
8708.7,143,person,378,1226,542,1678
8708.7,71,person,3661,1180,3748,1458
8708.7,164,person,269,1184,394,1678
8708.7,139,car,426,1043,997,1270
8708.7,171,car,2435,1117,2838,1280
8708.7,179,car,2053,1029,2224,1159
8708.7,197,car,2914,1138,3460,1389
8708.7,94,car,1856,959,1958,1060
8708.7,221,person,734,1302,898,1734
8708.7,223,person,3150,1316,3320,1639
8708.7,228,person,1268,975,1341,1188
8708.7,211,car,1939,990,2045,1091
8708.7,206,person,3746,1153,3838,1419
8708.7,203,person,1288,971,1352,1181
8708.7,241,person,1261,980,1326,1190
8708.7,245,car,731,1043,1001,1263
8708.7,185,car,2526,1116,2820,1274
8742.066666666666,3,car,2292,1907,3519,2142
8742.066666666666,143,person,382,1218,545,1676
8742.066666666666,71,person,3660,1182,3745,1460
8742.066666666666,164,person,279,1177,394,1671
8742.066666666666,139,car,385,1052,962,1268
8742.066666666666,171,car,2416,1117,2828,1283
8742.066666666666,179,car,2052,1029,2224,1159
8742.066666666666,197,car,2909,1142,3453,1392
8742.066666666666,94,car,1856,959,1958,1060
8742.066666666666,221,person,744,1303,904,1733
8742.066666666666,223,person,3173,1312,3339,1646
8742.066666666666,228,person,1269,975,1337,1186
8742.066666666666,211,car,1939,991,2045,1091
8742.066666666666,203,person,1284,972,1349,1184
8742.066666666666,245,car,739,1055,971,1258
8742.066666666666,185,car,2529,1116,2826,1275
8775.433333333334,3,car,2292,1906,3515,2143
8775.433333333334,143,person,395,1222,552,1671
8775.433333333334,71,person,3666,1187,3751,1462
8775.433333333334,164,person,253,1186,407,1671
8775.433333333334,139,car,349,1059,924,1265
8775.433333333334,171,car,2393,1112,2819,1283
8775.433333333334,179,car,2053,1030,2224,1159
8775.433333333334,197,car,2905,1143,3438,1394
8775.433333333334,94,car,1856,959,1958,1060
8775.433333333334,221,person,756,1304,911,1731
8775.433333333334,223,person,3190,1310,3368,1647
8775.433333333334,228,person,1270,977,1331,1184
8775.433333333334,211,car,1939,991,2047,1091
8775.433333333334,203,person,1285,973,1346,1169
8775.433333333334,206,person,3746,1137,3838,1415
8808.8,3,car,2292,1908,3514,2144
8808.8,143,person,393,1228,561,1676
8808.8,71,person,3666,1191,3753,1462
8808.8,164,person,257,1184,408,1669
8808.8,171,car,2319,1112,2798,1281
8808.8,179,car,2055,1030,2223,1159
8808.8,197,car,2900,1142,3427,1399
8808.8,94,car,1856,959,1958,1060
8808.8,221,person,771,1301,919,1721
8808.8,223,person,3204,1292,3409,1647
8808.8,228,person,1270,979,1327,1183
8808.8,211,car,1939,991,2047,1091
8808.8,203,person,1287,974,1345,1146
8808.8,248,person,1580,1028,1643,1138
8808.8,206,person,3747,1128,3838,1418
8808.8,245,car,743,1054,910,1218
8842.166666666668,3,car,2292,1907,3514,2144
8842.166666666668,143,person,398,1233,568,1677
8842.166666666668,71,person,3666,1193,3755,1462
8842.166666666668,164,person,269,1171,408,1664
8842.166666666668,171,car,2306,1113,2757,1278
8842.166666666668,179,car,2056,1031,2219,1158
8842.166666666668,197,car,2893,1143,3428,1402
8842.166666666668,94,car,1856,959,1957,1060
8842.166666666668,221,person,786,1297,934,1718
8842.166666666668,223,person,3225,1292,3424,1647
8842.166666666668,228,person,1270,979,1327,1183
8842.166666666668,211,car,1939,991,2046,1091
8842.166666666668,203,person,1285,973,1343,1163
8842.166666666668,248,person,1576,1025,1639,1139
8842.166666666668,206,person,3754,1134,3838,1416
8842.166666666668,245,car,740,1057,871,1212
8875.533333333333,3,car,2292,1906,3515,2144
8875.533333333333,143,person,406,1240,566,1670
8875.533333333333,71,person,3665,1186,3756,1462
8875.533333333333,164,person,281,1213,410,1649
8875.533333333333,171,car,2289,1114,2754,1279
8875.533333333333,179,car,2056,1031,2217,1156
8875.533333333333,197,car,2889,1137,3424,1403
8875.533333333333,94,car,1856,959,1957,1060
8875.533333333333,221,person,802,1297,946,1722
8875.533333333333,223,person,3241,1283,3439,1650
8875.533333333333,211,car,1939,990,2046,1091
8875.533333333333,203,person,1285,972,1341,1168
8875.533333333333,248,person,1578,1024,1634,1135
8875.533333333333,206,person,3758,1128,3838,1414
8908.900000000001,3,car,2292,1906,3515,2145
8908.900000000001,143,person,412,1244,569,1669
8908.900000000001,71,person,3670,1178,3758,1459
8908.900000000001,164,person,280,1253,411,1648
8908.900000000001,171,car,2246,1112,2734,1277
8908.900000000001,179,car,2055,1031,2215,1154
8908.900000000001,197,car,2880,1136,3423,1404
8908.900000000001,94,car,1856,958,1958,1060
8908.900000000001,221,person,810,1298,961,1720
8908.900000000001,223,person,3253,1276,3472,1653
8908.900000000001,211,car,1939,990,2051,1088
8908.900000000001,248,person,1577,1027,1632,1132
8908.900000000001,206,person,3760,1137,3838,1412
8942.266666666666,3,car,2292,1907,3516,2145
8942.266666666666,143,person,417,1247,573,1666
8942.266666666666,164,person,288,1274,414,1644
8942.266666666666,171,car,2207,1111,2717,1278
8942.266666666666,179,car,2045,1029,2217,1156
8942.266666666666,197,car,2870,1134,3415,1405
8942.266666666666,94,car,1855,957,1959,1060
8942.266666666666,221,person,811,1298,982,1724
8942.266666666666,223,person,3272,1276,3500,1659
8942.266666666666,211,car,1939,990,2052,1086
8942.266666666666,248,person,1573,1029,1632,1131
8975.633333333335,3,car,2292,1907,3518,2143
8975.633333333335,143,person,416,1239,577,1668
8975.633333333335,164,person,280,1260,421,1644
8975.633333333335,171,car,2194,1114,2693,1279
8975.633333333335,179,car,2046,1029,2217,1156
8975.633333333335,197,car,2864,1133,3399,1405
8975.633333333335,94,car,1855,957,1959,1060
8975.633333333335,221,person,811,1297,1001,1729
8975.633333333335,223,person,3285,1274,3520,1664
8975.633333333335,211,car,1939,991,2046,1090
8975.633333333335,248,person,1571,1018,1633,1130
8975.633333333335,253,person,1017,1008,1072,1178
8975.633333333335,71,person,3665,1177,3757,1459
8975.633333333335,206,person,3755,1133,3838,1419
9009.0,3,car,2291,1907,3516,2144
9009.0,143,person,418,1238,580,1670
9009.0,164,person,276,1257,426,1642
9009.0,171,car,2158,1118,2673,1281
9009.0,179,car,2039,1030,2217,1156
9009.0,197,car,2862,1135,3383,1406
9009.0,94,car,1856,959,1958,1060
9009.0,221,person,812,1293,1025,1733
9009.0,223,person,3304,1279,3523,1661
9009.0,211,car,1940,991,2044,1091
9009.0,248,person,1572,1010,1631,1128
9009.0,253,person,1008,1011,1069,1179
9009.0,71,person,3662,1177,3756,1460
9009.0,206,person,3753,1153,3838,1420
9042.366666666667,3,car,2292,1906,3515,2145
9042.366666666667,143,person,420,1233,581,1666
9042.366666666667,164,person,275,1237,430,1641
9042.366666666667,171,car,2122,1114,2612,1272
9042.366666666667,179,car,2034,1030,2216,1157
9042.366666666667,197,car,2854,1135,3369,1405
9042.366666666667,94,car,1856,958,1959,1061
9042.366666666667,221,person,814,1286,1049,1732
9042.366666666667,223,person,3325,1300,3529,1659
9042.366666666667,248,person,1570,1006,1631,1126
9042.366666666667,253,person,1003,1005,1071,1179
9042.366666666667,71,person,3660,1177,3757,1463
9042.366666666667,206,person,3753,1143,3838,1421
9042.366666666667,241,person,1268,973,1327,1182
9042.366666666667,203,person,1286,971,1345,1180
9075.733333333334,3,car,2292,1906,3514,2145
9075.733333333334,143,person,423,1220,582,1673
9075.733333333334,164,person,278,1229,438,1641
9075.733333333334,171,car,2095,1109,2602,1267
9075.733333333334,179,car,2028,1032,2219,1158
9075.733333333334,197,car,2851,1133,3368,1406
9075.733333333334,94,car,1856,958,1960,1061
9075.733333333334,221,person,817,1288,1068,1733
9075.733333333334,223,person,3345,1307,3546,1663
9075.733333333334,253,person,992,1002,1073,1182
9075.733333333334,71,person,3659,1175,3758,1462
9075.733333333334,206,person,3754,1157,3838,1420
9075.733333333334,257,person,0,1127,61,1420
9109.1,3,car,2293,1906,3512,2145
9109.1,143,person,427,1215,587,1672
9109.1,164,person,282,1190,453,1633
9109.1,171,car,2082,1108,2522,1261
9109.1,179,car,2025,1033,2218,1158
9109.1,197,car,2851,1132,3356,1410
9109.1,94,car,1856,959,1959,1061
9109.1,221,person,823,1291,1088,1734
9109.1,223,person,3362,1314,3562,1664
9109.1,71,person,3660,1176,3760,1460
9109.1,257,person,0,1133,72,1423
9109.1,139,car,26,1069,577,1260
9109.1,248,person,1570,1009,1629,1119
9142.466666666667,3,car,2293,1906,3511,2145
9142.466666666667,143,person,435,1208,588,1658
9142.466666666667,164,person,292,1191,460,1631
9142.466666666667,171,car,2048,1107,2499,1259
9142.466666666667,179,car,2024,1033,2218,1154
9142.466666666667,197,car,2848,1131,3346,1413
9142.466666666667,94,car,1856,958,1959,1061
9142.466666666667,221,person,830,1290,1092,1736
9142.466666666667,223,person,3383,1324,3579,1662
9142.466666666667,71,person,3659,1175,3766,1464
9142.466666666667,257,person,0,1140,71,1420
9142.466666666667,139,car,105,1050,561,1249
9142.466666666667,206,person,3763,1122,3838,1417
9175.833333333334,3,car,2292,1904,3514,2143
9175.833333333334,143,person,442,1208,590,1644
9175.833333333334,164,person,306,1196,464,1624
9175.833333333334,171,car,2027,1103,2432,1257
9175.833333333334,197,car,2845,1133,3338,1416
9175.833333333334,94,car,1857,959,1958,1061
9175.833333333334,221,person,843,1295,1105,1734
9175.833333333334,223,person,3416,1318,3600,1664
9175.833333333334,71,person,3661,1176,3768,1467
9175.833333333334,257,person,0,1131,76,1417
9175.833333333334,262,person,3776,1160,3838,1409
9175.833333333334,206,person,3761,1116,3838,1415
9209.2,3,car,2291,1903,3516,2143
9209.2,143,person,448,1209,591,1638
9209.2,164,person,317,1197,471,1626
9209.2,171,car,2004,1101,2403,1258
9209.2,197,car,2845,1131,3331,1417
9209.2,94,car,1857,960,1958,1061
9209.2,221,person,864,1306,1143,1733
9209.2,223,person,3434,1305,3622,1670
9209.2,71,person,3662,1178,3770,1468
9209.2,257,person,0,1113,88,1423
9209.2,262,person,3777,1156,3838,1408
9209.2,206,person,3759,1104,3838,1412
9209.2,136,person,3458,1147,3563,1359
9242.566666666668,3,car,2292,1905,3516,2143
9242.566666666668,143,person,452,1207,594,1633
9242.566666666668,164,person,322,1202,473,1627
9242.566666666668,171,car,1978,1099,2389,1259
9242.566666666668,197,car,2839,1130,3321,1418
9242.566666666668,94,car,1857,961,1958,1061
9242.566666666668,221,person,893,1309,1162,1726
9242.566666666668,223,person,3451,1300,3643,1671
9242.566666666668,71,person,3665,1174,3772,1469
9242.566666666668,257,person,0,1120,91,1427
9242.566666666668,136,person,3433,1141,3561,1394
9275.933333333334,3,car,2292,1905,3517,2143
9275.933333333334,143,person,456,1206,594,1630
9275.933333333334,164,person,318,1205,476,1631
9275.933333333334,171,car,1943,1098,2391,1263
9275.933333333334,197,car,2835,1131,3313,1421
9275.933333333334,94,car,1857,962,1957,1061
9275.933333333334,221,person,925,1308,1170,1714
9275.933333333334,223,person,3465,1299,3684,1679
9275.933333333334,71,person,3662,1176,3771,1470
9275.933333333334,257,person,0,1127,95,1431
9275.933333333334,136,person,3427,1141,3564,1403
